data,localidade,temp_min,temp_max,chuva_mm,evaporacao,horas_sol,vento_rajada_direcao,vento_rajada_velocidade,vento_direcao_9h,vento_direcao_15h,vento_veloc_9h,vento_veloc_15h,umidade_9h,umidade_15h,pressao_9h,pressao_15h,nuvem_9h,nuvem_15h,temp_9h,temp_15h,choveu_hoje,chove_amanha,ano,mes,dia,cluster_temp_min,cluster_temp_max,cluster_temp_9h,cluster_temp_15h,cluster_umidade_9h,cluster_umidade_15h,cluster_chuva_mm,cluster_rajada_vento,cluster_hora_sol,cluster_pressao_at_9h,cluster_pressao_at_15h,cluster_nuvem_9h
2015-03-17,Adelaide,20.2,27.4,0.0,6.2,8.6,NW,52.0,N,NW,13.0,28.0,77.0,51.0,1003.8,1002.5,4.0,4.0,21.1,25.1,No,No,2015,3,17,quente,quente,quente,quente,tropical,ameno,seco,forte,médias horas de sol,baixa,baixa,parcialmente nublado
2015-03-18,Adelaide,17.8,28.2,1.0,3.2,8.6,WSW,33.0,W,NNW,13.0,11.0,77.0,44.0,1007.7,1007.2,4.0,4.0,19.7,26.3,No,No,2015,3,18,ameno,quente,ameno,quente,tropical,ameno,seco,moderado,médias horas de sol,baixa,baixa,parcialmente nublado
2015-03-19,Adelaide,19.6,27.3,0.0,5.6,8.6,N,54.0,N,SW,7.0,20.0,47.0,47.0,1005.5,1009.1,4.0,4.0,26.1,25.8,No,No,2015,3,19,ameno,quente,quente,quente,ameno,ameno,seco,forte,médias horas de sol,baixa,normal,parcialmente nublado
2015-03-20,Adelaide,15.7,23.6,0.0,4.6,8.6,SSE,35.0,S,WSW,11.0,19.0,57.0,38.0,1021.5,1022.0,4.0,4.0,17.8,22.9,No,No,2015,3,20,ameno,quente,ameno,quente,ameno,seca,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-03-21,Adelaide,14.0,24.9,0.0,4.6,8.6,WNW,30.0,E,W,15.0,17.0,44.0,33.0,1025.4,1022.6,4.0,4.0,16.4,23.6,No,No,2015,3,21,ameno,quente,ameno,quente,ameno,seca,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-03-22,Adelaide,11.7,31.2,0.0,4.6,8.6,WSW,26.0,NE,NW,11.0,15.0,30.0,14.0,1018.2,1013.8,4.0,4.0,20.3,29.9,No,No,2015,3,22,ameno,quente,quente,quente,seca,seca,seco,moderado,médias horas de sol,normal,normal,parcialmente nublado
2015-03-23,Adelaide,19.7,22.5,0.0,21.4,8.6,WNW,48.0,SW,WSW,20.0,24.0,71.0,50.0,1014.1,1015.9,4.0,4.0,20.1,21.8,No,No,2015,3,23,ameno,quente,quente,quente,tropical,ameno,seco,forte,médias horas de sol,normal,normal,parcialmente nublado
2015-03-24,Adelaide,12.3,19.3,0.0,5.0,8.6,S,39.0,S,SSE,13.0,19.0,59.0,47.0,1022.2,1021.4,4.0,4.0,15.1,17.7,No,No,2015,3,24,ameno,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-03-25,Adelaide,11.9,22.5,0.0,3.4,8.6,WSW,63.0,N,W,11.0,28.0,53.0,34.0,1020.5,1017.5,4.0,4.0,13.7,21.3,No,No,2015,3,25,ameno,quente,ameno,quente,ameno,seca,seco,forte,médias horas de sol,alta,normal,parcialmente nublado
2015-03-26,Adelaide,12.5,19.4,1.0,4.0,8.6,W,48.0,SW,WSW,24.0,22.0,45.0,44.0,1025.4,1026.3,4.0,4.0,14.9,17.8,No,No,2015,3,26,ameno,ameno,ameno,ameno,ameno,ameno,seco,forte,médias horas de sol,alta,alta,parcialmente nublado
2015-03-27,Adelaide,13.1,19.9,0.0,3.8,8.6,W,28.0,SSW,WSW,11.0,19.0,55.0,57.0,1029.5,1026.7,4.0,4.0,15.4,17.9,No,No,2015,3,27,ameno,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-03-30,Adelaide,11.8,26.2,0.0,8.0,8.6,W,26.0,NE,WSW,2.0,15.0,68.0,45.0,1025.2,1023.6,4.0,4.0,16.4,24.8,No,No,2015,3,30,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-04-01,Adelaide,17.2,30.4,0.0,5.2,8.6,NNW,44.0,NE,WNW,7.0,15.0,29.0,30.0,1016.1,1014.1,4.0,4.0,23.1,28.2,No,No,2015,4,1,ameno,quente,quente,quente,seca,seca,seco,forte,médias horas de sol,normal,normal,parcialmente nublado
2015-04-02,Adelaide,13.3,21.2,0.8,4.4,8.6,SE,39.0,SSE,SE,13.0,19.0,56.0,32.0,1024.9,1022.9,4.0,4.0,14.6,20.8,No,No,2015,4,2,ameno,quente,ameno,quente,ameno,seca,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-04-03,Adelaide,12.1,23.0,0.0,4.6,8.6,ESE,52.0,E,NE,15.0,9.0,46.0,24.0,1024.2,1020.5,4.0,4.0,13.1,22.6,No,No,2015,4,3,ameno,quente,ameno,quente,ameno,seca,seco,forte,médias horas de sol,alta,alta,parcialmente nublado
2015-04-06,Adelaide,11.6,16.2,11.8,4.6,8.6,SSW,63.0,SSW,SW,20.0,31.0,72.0,57.0,1010.7,1011.7,4.0,4.0,14.0,12.8,Yes,Yes,2015,4,6,ameno,ameno,ameno,ameno,tropical,ameno,forte,forte,médias horas de sol,normal,normal,parcialmente nublado
2015-04-07,Adelaide,9.7,16.7,12.8,19.0,8.6,S,41.0,S,S,17.0,20.0,70.0,47.0,1021.6,1022.7,4.0,4.0,13.6,15.7,Yes,No,2015,4,7,frio,ameno,ameno,ameno,ameno,ameno,forte,forte,médias horas de sol,alta,alta,parcialmente nublado
2015-04-08,Adelaide,9.9,19.9,0.0,2.2,8.6,SE,31.0,SW,SW,9.0,15.0,61.0,52.0,1028.8,1026.2,4.0,4.0,15.4,19.3,No,No,2015,4,8,frio,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-04-09,Adelaide,8.9,18.4,0.0,1.6,8.6,SSE,28.0,NNW,SSE,6.0,11.0,66.0,50.0,1028.3,1025.4,4.0,4.0,15.0,18.2,No,No,2015,4,9,frio,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-04-10,Adelaide,8.8,21.4,0.0,2.0,8.6,WNW,20.0,NNW,WSW,6.0,11.0,65.0,51.0,1026.2,1022.1,4.0,4.0,15.9,20.5,No,No,2015,4,10,frio,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-04-13,Adelaide,15.0,27.0,0.0,7.4,8.6,N,30.0,NNE,E,11.0,2.0,40.0,29.0,1018.9,1015.8,4.0,4.0,21.3,25.2,No,No,2015,4,13,ameno,quente,quente,quente,seca,seca,seco,moderado,médias horas de sol,normal,normal,parcialmente nublado
2015-04-14,Adelaide,15.7,29.7,0.0,3.2,8.6,N,41.0,NNE,NW,13.0,15.0,23.0,25.0,1013.6,1011.3,4.0,4.0,24.2,29.2,No,No,2015,4,14,ameno,quente,quente,quente,seca,seca,seco,forte,médias horas de sol,normal,normal,parcialmente nublado
2015-04-16,Adelaide,15.2,19.0,0.0,2.8,8.6,ENE,19.0,WNW,ESE,4.0,2.0,75.0,86.0,1026.7,1024.9,4.0,4.0,17.0,17.1,No,Yes,2015,4,16,ameno,ameno,ameno,ameno,tropical,tropical,seco,leve,médias horas de sol,alta,alta,parcialmente nublado
2015-04-17,Adelaide,13.1,16.9,11.0,1.4,8.6,SE,17.0,SSW,ESE,4.0,6.0,88.0,73.0,1020.9,1016.0,4.0,4.0,13.8,16.3,Yes,No,2015,4,17,ameno,ameno,ameno,ameno,tropical,tropical,forte,leve,médias horas de sol,alta,normal,parcialmente nublado
2015-04-18,Adelaide,12.7,19.2,0.2,4.6,8.6,WNW,37.0,WNW,WNW,13.0,17.0,66.0,74.0,1018.7,1016.7,4.0,4.0,16.2,18.2,No,Yes,2015,4,18,ameno,ameno,ameno,ameno,ameno,tropical,seco,moderado,médias horas de sol,normal,normal,parcialmente nublado
2015-04-19,Adelaide,8.1,16.6,4.8,4.6,8.6,SSE,39.0,S,SE,13.0,17.0,58.0,44.0,1032.8,1033.6,4.0,4.0,13.5,15.1,Yes,No,2015,4,19,frio,ameno,ameno,ameno,ameno,ameno,moderada,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-04-20,Adelaide,6.0,16.9,0.4,3.8,8.6,SE,31.0,E,SE,9.0,15.0,42.0,38.0,1039.2,1035.5,4.0,4.0,12.3,16.2,No,No,2015,4,20,frio,ameno,ameno,ameno,ameno,seca,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-04-21,Adelaide,9.0,18.5,0.0,2.8,8.6,ENE,33.0,ESE,SSE,7.0,13.0,54.0,40.0,1034.7,1029.3,4.0,4.0,14.1,18.1,No,No,2015,4,21,frio,ameno,ameno,ameno,ameno,seca,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-04-22,Adelaide,8.1,21.2,0.0,2.6,8.6,S,20.0,ESE,WNW,2.0,6.0,61.0,45.0,1027.1,1022.5,4.0,4.0,14.5,20.8,No,No,2015,4,22,frio,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-04-24,Adelaide,13.0,16.6,1.6,1.0,8.6,WSW,52.0,N,WSW,13.0,17.0,93.0,53.0,1008.3,1007.4,4.0,4.0,13.8,16.1,Yes,Yes,2015,4,24,ameno,ameno,ameno,ameno,tropical,ameno,seco,forte,médias horas de sol,baixa,baixa,parcialmente nublado
2015-04-25,Adelaide,8.5,16.4,13.0,4.6,8.6,SW,37.0,WSW,SSW,9.0,15.0,77.0,86.0,1013.5,1015.4,4.0,4.0,12.9,14.8,Yes,No,2015,4,25,frio,ameno,ameno,ameno,tropical,tropical,forte,moderado,médias horas de sol,normal,normal,parcialmente nublado
2015-04-26,Adelaide,8.0,17.0,1.0,4.6,8.6,WSW,33.0,SSW,SSW,4.0,11.0,73.0,52.0,1025.0,1024.4,4.0,4.0,13.7,16.1,No,No,2015,4,26,frio,ameno,ameno,ameno,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-04-27,Adelaide,10.6,17.6,0.0,5.0,8.6,SW,35.0,S,WSW,9.0,15.0,59.0,62.0,1028.3,1027.1,4.0,4.0,14.6,16.2,No,No,2015,4,27,ameno,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-04-29,Adelaide,8.5,17.7,0.0,1.8,8.6,SE,30.0,ESE,W,7.0,4.0,49.0,39.0,1031.2,1028.4,4.0,4.0,14.5,15.8,No,No,2015,4,29,frio,ameno,ameno,ameno,ameno,seca,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-04-30,Adelaide,9.0,21.9,0.0,1.8,8.6,S,28.0,ENE,E,9.0,11.0,42.0,35.0,1028.7,1025.5,4.0,4.0,16.3,19.6,No,No,2015,4,30,frio,quente,ameno,ameno,ameno,seca,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-05-01,Adelaide,8.0,22.7,0.0,1.8,8.6,N,22.0,NNE,NNE,7.0,4.0,51.0,43.0,1023.5,1019.3,4.0,4.0,18.5,21.8,No,No,2015,5,1,frio,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-05-02,Adelaide,14.7,21.1,0.0,4.6,8.6,W,22.0,NNE,WNW,9.0,13.0,53.0,51.0,1019.6,1018.0,4.0,4.0,16.2,20.0,No,No,2015,5,2,ameno,quente,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,normal,parcialmente nublado
2015-05-03,Adelaide,12.1,21.7,0.0,4.6,8.6,WNW,20.0,NNE,W,6.0,11.0,78.0,51.0,1021.2,1017.9,4.0,4.0,15.2,19.0,No,No,2015,5,3,ameno,quente,ameno,ameno,tropical,ameno,seco,moderado,médias horas de sol,alta,normal,parcialmente nublado
2015-05-04,Adelaide,11.9,27.6,0.0,6.4,8.6,N,48.0,NNE,N,13.0,15.0,27.0,18.0,1011.2,1004.4,4.0,4.0,21.7,26.7,No,Yes,2015,5,4,ameno,quente,quente,quente,seca,seca,seco,forte,médias horas de sol,normal,baixa,parcialmente nublado
2015-05-05,Adelaide,11.0,16.5,2.4,4.4,8.6,W,67.0,W,WSW,22.0,22.0,73.0,48.0,1008.3,1011.6,4.0,4.0,12.0,15.1,Yes,Yes,2015,5,5,ameno,ameno,ameno,ameno,tropical,ameno,moderada,forte,médias horas de sol,baixa,normal,parcialmente nublado
2015-05-06,Adelaide,11.9,18.4,1.2,2.2,8.6,SW,44.0,W,WSW,13.0,20.0,85.0,64.0,1019.5,1019.9,4.0,4.0,14.3,16.4,Yes,Yes,2015,5,6,ameno,ameno,ameno,ameno,tropical,ameno,seco,forte,médias horas de sol,alta,alta,parcialmente nublado
2015-05-07,Adelaide,11.8,16.9,1.4,2.2,8.6,WSW,39.0,WSW,WSW,15.0,17.0,54.0,58.0,1025.7,1025.8,4.0,4.0,15.1,15.3,Yes,Yes,2015,5,7,ameno,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-05-08,Adelaide,12.1,17.3,4.4,3.0,8.6,WSW,30.0,WSW,WNW,9.0,15.0,91.0,77.0,1025.4,1022.6,4.0,4.0,13.1,15.6,Yes,Yes,2015,5,8,ameno,ameno,ameno,ameno,tropical,tropical,moderada,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-05-09,Adelaide,12.3,17.9,5.8,4.6,8.6,WNW,39.0,NNW,WNW,13.0,17.0,87.0,57.0,1019.9,1017.1,4.0,4.0,14.2,17.3,Yes,Yes,2015,5,9,ameno,ameno,ameno,ameno,tropical,ameno,moderada,moderado,médias horas de sol,alta,normal,parcialmente nublado
2015-05-10,Adelaide,14.1,18.5,3.6,4.6,8.6,WSW,46.0,WSW,WSW,15.0,22.0,88.0,72.0,1014.3,1015.4,4.0,4.0,15.5,17.1,Yes,Yes,2015,5,10,ameno,ameno,ameno,ameno,tropical,tropical,moderada,forte,médias horas de sol,normal,normal,parcialmente nublado
2015-05-11,Adelaide,14.2,17.0,4.4,4.4,8.6,SSW,37.0,SW,SW,13.0,15.0,75.0,73.0,1020.8,1020.4,4.0,4.0,16.3,16.3,Yes,Yes,2015,5,11,ameno,ameno,ameno,ameno,tropical,tropical,moderada,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-05-12,Adelaide,13.3,16.3,3.6,1.2,8.6,SW,48.0,SW,SW,11.0,17.0,92.0,67.0,1020.8,1021.2,4.0,4.0,13.9,13.9,Yes,Yes,2015,5,12,ameno,ameno,ameno,ameno,tropical,ameno,moderada,forte,médias horas de sol,alta,alta,parcialmente nublado
2015-05-13,Adelaide,6.3,14.9,2.0,1.6,8.6,SSW,39.0,S,SSW,7.0,15.0,66.0,47.0,1032.3,1033.1,4.0,4.0,10.8,13.8,Yes,No,2015,5,13,frio,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-05-14,Adelaide,4.8,15.7,0.0,1.4,8.6,SW,24.0,N,SSW,7.0,11.0,80.0,83.0,1038.4,1036.8,4.0,4.0,9.7,13.4,No,No,2015,5,14,frio,ameno,frio,ameno,tropical,tropical,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-05-16,Adelaide,6.0,18.3,0.0,4.6,8.6,SE,19.0,E,NW,7.0,6.0,67.0,49.0,1035.8,1031.5,4.0,4.0,12.7,18.1,No,No,2015,5,16,frio,ameno,ameno,ameno,ameno,ameno,seco,leve,médias horas de sol,alta,alta,parcialmente nublado
2015-05-19,Adelaide,12.3,19.7,31.6,1.6,8.6,NW,35.0,NE,NW,11.0,15.0,73.0,62.0,1011.2,1008.1,4.0,4.0,15.6,18.6,Yes,Yes,2015,5,19,ameno,ameno,ameno,ameno,tropical,ameno,extrema,moderado,médias horas de sol,normal,baixa,parcialmente nublado
2015-05-20,Adelaide,10.8,15.6,2.8,1.4,8.6,WSW,33.0,SSW,SW,9.0,15.0,84.0,50.0,1018.7,1019.6,4.0,4.0,12.5,14.9,Yes,No,2015,5,20,ameno,ameno,ameno,ameno,tropical,ameno,moderada,moderado,médias horas de sol,normal,alta,parcialmente nublado
2015-05-26,Adelaide,12.4,21.0,1.0,1.0,8.6,NNE,24.0,ENE,NW,4.0,7.0,52.0,42.0,1025.6,1021.1,4.0,4.0,17.3,20.7,No,No,2015,5,26,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-05-27,Adelaide,11.6,19.7,0.2,1.8,8.6,WNW,24.0,NE,NW,4.0,9.0,69.0,56.0,1021.5,1019.2,4.0,4.0,15.3,19.4,No,No,2015,5,27,ameno,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-05-28,Adelaide,10.2,19.2,0.0,1.4,8.6,WSW,39.0,N,WNW,9.0,17.0,85.0,62.0,1019.7,1018.2,4.0,4.0,13.2,18.3,No,Yes,2015,5,28,ameno,ameno,ameno,ameno,tropical,ameno,seco,moderado,médias horas de sol,alta,normal,parcialmente nublado
2015-05-29,Adelaide,10.8,17.1,3.4,1.8,8.6,WNW,19.0,NNE,W,6.0,9.0,74.0,55.0,1024.3,1023.3,4.0,4.0,13.4,15.9,Yes,No,2015,5,29,ameno,ameno,ameno,ameno,tropical,ameno,moderada,leve,médias horas de sol,alta,alta,parcialmente nublado
2015-05-30,Adelaide,8.7,16.2,0.4,4.6,8.6,WNW,30.0,NNE,W,7.0,7.0,76.0,93.0,1024.1,1021.0,4.0,4.0,11.8,13.1,No,Yes,2015,5,30,frio,ameno,ameno,ameno,tropical,tropical,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-05-31,Adelaide,10.4,16.8,3.4,4.6,8.6,WSW,37.0,N,W,6.0,15.0,94.0,77.0,1020.1,1018.7,4.0,4.0,12.4,14.9,Yes,No,2015,5,31,ameno,ameno,ameno,ameno,tropical,tropical,moderada,moderado,médias horas de sol,alta,normal,parcialmente nublado
2015-06-01,Adelaide,7.9,13.8,0.2,1.8,8.6,SW,20.0,N,E,4.0,6.0,76.0,45.0,1028.3,1027.3,4.0,4.0,10.4,12.6,No,No,2015,6,1,frio,ameno,ameno,ameno,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-03,Adelaide,5.6,16.0,0.0,1.4,8.6,NNE,24.0,NNE,N,4.0,9.0,51.0,43.0,1024.5,1021.0,4.0,4.0,10.4,15.7,No,No,2015,6,3,frio,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-04,Adelaide,9.4,17.1,0.6,1.2,8.6,WSW,48.0,N,WSW,17.0,24.0,67.0,57.0,1017.7,1017.4,4.0,4.0,11.7,16.2,No,No,2015,6,4,frio,ameno,ameno,ameno,ameno,ameno,seco,forte,médias horas de sol,normal,normal,parcialmente nublado
2015-06-05,Adelaide,11.7,17.4,0.2,1.4,8.6,SW,31.0,S,WSW,2.0,9.0,75.0,64.0,1025.8,1026.2,4.0,4.0,13.5,17.0,No,No,2015,6,5,ameno,ameno,ameno,ameno,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-06,Adelaide,6.0,20.9,0.0,4.6,8.6,N,22.0,NNE,N,2.0,13.0,80.0,44.0,1029.6,1025.8,4.0,4.0,11.4,20.3,No,No,2015,6,6,frio,quente,ameno,quente,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-07,Adelaide,11.3,17.3,0.0,4.6,8.6,N,31.0,NE,N,9.0,11.0,60.0,55.0,1024.4,1021.8,4.0,4.0,14.4,16.8,No,No,2015,6,7,ameno,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-08,Adelaide,10.7,17.8,0.0,4.6,8.6,NW,28.0,NE,WNW,7.0,15.0,82.0,69.0,1022.3,1019.9,4.0,4.0,11.1,17.2,No,Yes,2015,6,8,ameno,ameno,ameno,ameno,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-09,Adelaide,11.0,15.9,2.8,4.2,8.6,SSW,30.0,SW,S,9.0,11.0,70.0,41.0,1027.1,1028.5,4.0,4.0,12.5,13.9,Yes,No,2015,6,9,ameno,ameno,ameno,ameno,ameno,ameno,moderada,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-11,Adelaide,4.4,14.2,0.0,1.6,8.6,ESE,22.0,S,E,4.0,7.0,69.0,50.0,1035.7,1032.3,4.0,4.0,9.5,13.8,No,No,2015,6,11,frio,ameno,frio,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-12,Adelaide,4.2,19.6,0.0,1.2,8.6,NNE,24.0,NE,NW,7.0,7.0,67.0,40.0,1030.3,1027.0,4.0,4.0,12.1,19.4,No,No,2015,6,12,frio,ameno,ameno,ameno,ameno,seca,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-13,Adelaide,10.3,19.9,0.0,4.6,8.6,NNE,24.0,NE,N,7.0,7.0,57.0,50.0,1026.0,1022.9,4.0,4.0,16.7,19.7,No,No,2015,6,13,ameno,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-15,Adelaide,13.2,15.5,1.2,2.8,8.6,E,24.0,SSE,ENE,2.0,6.0,84.0,75.0,1021.5,1018.6,4.0,4.0,13.9,15.4,Yes,Yes,2015,6,15,ameno,ameno,ameno,ameno,tropical,tropical,seco,moderado,médias horas de sol,alta,normal,parcialmente nublado
2015-06-18,Adelaide,11.2,16.2,1.0,0.6,8.6,SE,33.0,SSE,SSE,9.0,9.0,80.0,62.0,1022.3,1021.9,4.0,4.0,12.5,14.6,No,No,2015,6,18,ameno,ameno,ameno,ameno,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-19,Adelaide,5.3,15.3,0.2,4.6,8.6,ENE,20.0,SSE,ESE,2.0,9.0,95.0,60.0,1026.8,1025.8,4.0,4.0,9.6,14.1,No,No,2015,6,19,frio,ameno,frio,ameno,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-21,Adelaide,3.8,15.0,0.2,4.6,8.6,N,31.0,NNE,N,11.0,15.0,56.0,44.0,1026.6,1021.3,4.0,4.0,9.4,14.7,No,No,2015,6,21,frio,ameno,frio,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-22,Adelaide,9.4,18.2,0.8,4.6,8.6,N,31.0,ENE,NE,7.0,13.0,78.0,40.0,1019.8,1013.5,4.0,4.0,10.4,18.0,No,Yes,2015,6,22,frio,ameno,ameno,ameno,tropical,seca,seco,moderado,médias horas de sol,alta,normal,parcialmente nublado
2015-06-23,Adelaide,10.4,17.7,3.4,4.6,8.6,W,35.0,NNW,NW,11.0,17.0,62.0,56.0,1016.1,1015.4,4.0,4.0,13.0,16.5,Yes,Yes,2015,6,23,ameno,ameno,ameno,ameno,ameno,ameno,moderada,moderado,médias horas de sol,normal,normal,parcialmente nublado
2015-06-24,Adelaide,9.1,13.6,3.2,4.6,8.6,SSW,30.0,SW,SSW,4.0,17.0,92.0,81.0,1024.2,1025.9,4.0,4.0,11.1,12.1,Yes,No,2015,6,24,frio,ameno,ameno,ameno,tropical,tropical,moderada,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-25,Adelaide,8.5,14.1,0.4,4.6,8.6,SSW,24.0,SW,SW,7.0,7.0,71.0,61.0,1033.2,1032.4,4.0,4.0,11.8,13.9,No,No,2015,6,25,frio,ameno,ameno,ameno,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-26,Adelaide,11.1,15.7,0.0,4.6,8.6,N,24.0,NNE,NW,11.0,11.0,72.0,50.0,1034.0,1032.3,4.0,4.0,11.6,15.1,No,No,2015,6,26,ameno,ameno,ameno,ameno,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-06-29,Adelaide,3.0,14.1,0.0,4.6,8.6,N,17.0,NE,SE,2.0,2.0,78.0,50.0,1033.8,1030.4,4.0,4.0,7.2,13.6,No,No,2015,6,29,frio,ameno,frio,ameno,tropical,ameno,seco,leve,médias horas de sol,alta,alta,parcialmente nublado
2015-06-30,Adelaide,7.2,13.8,0.0,4.6,8.6,SW,17.0,ENE,SW,2.0,7.0,68.0,64.0,1031.3,1029.5,4.0,4.0,10.1,12.7,No,No,2015,6,30,frio,ameno,ameno,ameno,ameno,ameno,seco,leve,médias horas de sol,alta,alta,parcialmente nublado
2015-07-01,Adelaide,4.7,14.5,0.0,4.6,8.6,WSW,20.0,NE,WSW,6.0,13.0,78.0,48.0,1030.6,1027.6,4.0,4.0,8.8,13.1,No,No,2015,7,1,frio,ameno,frio,ameno,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-07-02,Adelaide,8.8,16.4,0.0,4.6,8.6,W,28.0,NE,WSW,6.0,9.0,86.0,51.0,1029.2,1028.6,4.0,4.0,10.6,15.4,No,No,2015,7,2,frio,ameno,ameno,ameno,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-07-03,Adelaide,3.1,13.8,0.0,4.6,8.6,W,17.0,NE,NW,2.0,7.0,71.0,59.0,1029.6,1026.6,4.0,4.0,8.1,12.6,No,No,2015,7,3,frio,ameno,frio,ameno,tropical,ameno,seco,leve,médias horas de sol,alta,alta,parcialmente nublado
2015-07-04,Adelaide,5.5,17.1,0.0,4.6,8.6,N,17.0,NE,NNW,7.0,9.0,68.0,53.0,1025.0,1022.1,4.0,4.0,11.4,15.5,No,No,2015,7,4,frio,ameno,ameno,ameno,ameno,ameno,seco,leve,médias horas de sol,alta,alta,parcialmente nublado
2015-07-05,Adelaide,4.9,17.3,0.0,4.6,8.6,NNW,24.0,NE,NW,7.0,11.0,67.0,46.0,1021.2,1017.8,4.0,4.0,11.2,17.2,No,Yes,2015,7,5,frio,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,normal,parcialmente nublado
2015-07-06,Adelaide,9.6,15.9,6.2,4.6,8.6,WNW,31.0,NNE,WNW,7.0,11.0,87.0,78.0,1017.0,1016.8,4.0,4.0,10.8,14.0,Yes,Yes,2015,7,6,frio,ameno,ameno,ameno,tropical,tropical,moderada,moderado,médias horas de sol,normal,normal,parcialmente nublado
2015-07-07,Adelaide,10.8,15.1,4.8,4.6,8.6,W,26.0,WNW,SSE,9.0,6.0,94.0,88.0,1022.2,1021.7,4.0,4.0,12.5,13.2,Yes,Yes,2015,7,7,ameno,ameno,ameno,ameno,tropical,tropical,moderada,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-07-08,Adelaide,6.9,16.6,1.4,4.6,8.6,N,28.0,NNE,NW,4.0,9.0,95.0,49.0,1025.2,1022.2,4.0,4.0,9.5,15.6,Yes,No,2015,7,8,frio,ameno,frio,ameno,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2015-07-09,Adelaide,9.5,19.1,0.0,4.6,8.6,NNW,28.0,NNE,WNW,7.0,13.0,51.0,42.0,1021.3,1018.0,4.0,4.0,13.0,17.8,No,Yes,2015,7,9,frio,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,normal,parcialmente nublado
