data;y_real;prob_chuva;pred_chuva;split
2015-09-02;0;0.07297584;0;test
2015-09-03;1;0.14980705;0;test
2015-09-03;1;0.5440703;0;test
2015-09-03;0;0.016821003;0;test
2015-09-03;0;0.43848988;0;test
2015-09-03;0;0.031468593;0;test
2015-09-03;0;0.0044878307;0;test
2015-09-03;0;0.06472158;0;test
2015-09-03;0;0.11151749;0;test
2015-09-03;0;0.3657046;0;test
2015-09-03;0;0.013188211;0;test
2015-09-03;0;0.017127223;0;test
2015-09-03;0;0.1713663;0;test
2015-09-03;0;0.8282979;1;test
2015-09-03;0;0.5714573;1;test
2015-09-03;0;0.030114686;0;test
2015-09-03;1;0.2198657;0;test
2015-09-04;0;0.007551303;0;test
2015-09-04;1;0.4484729;0;test
2015-09-04;0;0.018380536;0;test
2015-09-04;0;0.36810577;0;test
2015-09-04;0;0.20929193;0;test
2015-09-04;0;0.05263493;0;test
2015-09-04;1;0.44819194;0;test
2015-09-04;0;0.4296344;0;test
2015-09-04;0;0.06067533;0;test
2015-09-04;0;0.060238216;0;test
2015-09-04;0;0.022808582;0;test
2015-09-04;0;0.05429829;0;test
2015-09-04;0;0.0022363276;0;test
2015-09-04;0;0.0037911083;0;test
2015-09-04;0;0.1428327;0;test
2015-09-05;0;0.085264586;0;test
2015-09-05;0;0.017141776;0;test
2015-09-05;0;0.19655547;0;test
2015-09-05;0;0.039415892;0;test
2015-09-05;0;0.4659871;0;test
2015-09-05;1;0.20094892;0;test
2015-09-05;0;0.040627155;0;test
2015-09-05;0;0.021181924;0;test
2015-09-05;0;0.1327465;0;test
2015-09-05;0;0.05149654;0;test
2015-09-05;0;0.20528442;0;test
2015-09-05;0;0.105470285;0;test
2015-09-05;0;0.010279133;0;test
2015-09-05;0;0.4006998;0;test
2015-09-06;1;0.34366825;0;test
2015-09-06;0;0.51514345;0;test
2015-09-06;1;0.93470925;1;test
2015-09-06;0;0.04472948;0;test
2015-09-06;0;0.15415561;0;test
2015-09-06;1;0.43808493;0;test
2015-09-06;0;0.13962178;0;test
2015-09-06;0;0.29853094;0;test
2015-09-06;1;0.93009824;1;test
2015-09-06;0;0.023709921;0;test
2015-09-06;1;0.48029387;0;test
2015-09-06;0;0.0034083154;0;test
2015-09-06;0;0.016579948;0;test
2015-09-06;0;0.024204928;0;test
2015-09-06;0;0.38972247;0;test
2015-09-07;0;0.0046052905;0;test
2015-09-07;0;0.032559104;0;test
2015-09-07;0;0.0037501599;0;test
2015-09-07;1;0.07840676;0;test
2015-09-07;0;0.057193562;0;test
2015-09-07;0;0.022985935;0;test
2015-09-07;0;0.004771754;0;test
2015-09-07;0;0.52574974;0;test
2015-09-07;0;0.18433382;0;test
2015-09-07;0;0.44168636;0;test
2015-09-07;0;0.05830391;0;test
2015-09-07;0;0.0045313775;0;test
2015-09-07;1;0.8436683;1;test
2015-09-07;0;0.17833348;0;test
2015-09-07;1;0.795578;1;test
2015-09-07;0;0.22913013;0;test
2015-09-07;0;0.20208536;0;test
2015-09-08;0;0.4919032;0;test
2015-09-08;0;0.0059072003;0;test
2015-09-08;0;0.011924238;0;test
2015-09-08;0;0.013366123;0;test
2015-09-08;0;0.06700562;0;test
2015-09-08;0;0.25357062;0;test
2015-09-08;1;0.48060244;0;test
2015-09-08;1;0.72665095;1;test
2015-09-08;0;0.004954112;0;test
2015-09-08;1;0.12075473;0;test
2015-09-08;0;0.05903835;0;test
2015-09-08;0;0.019076139;0;test
2015-09-08;0;0.09117186;0;test
2015-09-08;0;0.0018286443;0;test
2015-09-08;0;0.011623523;0;test
2015-09-08;0;0.017227916;0;test
2015-09-08;0;0.25195134;0;test
2015-09-08;0;0.028364448;0;test
2015-09-09;0;0.014140875;0;test
2015-09-09;0;0.0036598935;0;test
2015-09-09;0;0.0041023246;0;test
2015-09-09;0;0.12271397;0;test
2015-09-09;0;0.11923303;0;test
2015-09-09;0;0.06795828;0;test
2015-09-09;0;0.04875752;0;test
2015-09-09;0;0.0034319696;0;test
2015-09-09;0;0.023794351;0;test
2015-09-09;0;0.0073866616;0;test
2015-09-09;0;0.0374818;0;test
2015-09-09;0;0.004470973;0;test
2015-09-09;0;0.09157608;0;test
2015-09-09;0;0.005081688;0;test
2015-09-09;0;0.026827581;0;test
2015-09-09;0;0.020602632;0;test
2015-09-10;0;0.038909674;0;test
2015-09-10;0;0.040830474;0;test
2015-09-10;0;0.15797067;0;test
2015-09-10;0;0.005434781;0;test
2015-09-10;0;0.002636734;0;test
2015-09-10;1;0.7677822;1;test
2015-09-10;1;0.8057746;1;test
2015-09-10;0;0.005703265;0;test
2015-09-10;0;0.10958414;0;test
2015-09-10;0;0.027540823;0;test
2015-09-10;0;0.034424238;0;test
2015-09-10;0;0.10124999;0;test
2015-09-10;0;0.17628975;0;test
2015-09-10;0;0.0027379002;0;test
2015-09-11;0;0.0717122;0;test
2015-09-11;1;0.63295;1;test
2015-09-11;0;0.022707094;0;test
2015-09-11;0;0.040572107;0;test
2015-09-11;0;0.009924904;0;test
2015-09-11;1;0.60540056;1;test
2015-09-11;0;0.04240754;0;test
2015-09-11;0;0.18304947;0;test
2015-09-11;0;0.043413863;0;test
2015-09-11;0;0.0032744359;0;test
2015-09-11;0;0.056677714;0;test
2015-09-11;0;0.6878291;1;test
2015-09-12;0;0.048321836;0;test
2015-09-12;0;0.02062625;0;test
2015-09-12;0;0.11641361;0;test
2015-09-12;0;0.17856416;0;test
2015-09-12;1;0.69729024;1;test
2015-09-12;0;0.009548142;0;test
2015-09-12;0;0.037186433;0;test
2015-09-12;0;0.008723969;0;test
2015-09-12;0;0.03405679;0;test
2015-09-12;0;0.05031491;0;test
2015-09-12;0;0.002414886;0;test
2015-09-12;0;0.1568824;0;test
2015-09-12;1;0.730462;1;test
2015-09-13;0;0.018557318;0;test
2015-09-13;0;0.013748391;0;test
2015-09-13;0;0.086291514;0;test
2015-09-13;0;0.0035691792;0;test
2015-09-13;0;0.10832834;0;test
2015-09-13;0;0.007613817;0;test
2015-09-13;0;0.0085162455;0;test
2015-09-13;0;0.04062198;0;test
2015-09-13;0;0.2003551;0;test
2015-09-13;0;0.008418863;0;test
2015-09-13;0;0.005079283;0;test
2015-09-13;0;0.012889682;0;test
2015-09-13;0;0.120378174;0;test
2015-09-13;0;0.09993562;0;test
2015-09-13;0;0.013357813;0;test
2015-09-14;0;0.026678467;0;test
2015-09-14;0;0.0032688489;0;test
2015-09-14;0;0.08946379;0;test
2015-09-14;0;0.056410853;0;test
2015-09-14;0;0.009573468;0;test
2015-09-14;0;0.034136828;0;test
2015-09-14;0;0.019796375;0;test
2015-09-14;0;0.056227718;0;test
2015-09-14;1;0.36701173;0;test
2015-09-14;1;0.049343128;0;test
2015-09-14;0;0.1754458;0;test
2015-09-14;0;0.029031308;0;test
2015-09-14;1;0.039311048;0;test
2015-09-14;0;0.050709166;0;test
2015-09-15;0;0.06017244;0;test
2015-09-15;0;0.011791948;0;test
2015-09-15;0;0.0020445639;0;test
2015-09-15;0;0.00827708;0;test
2015-09-15;0;0.042179458;0;test
2015-09-15;0;0.17198491;0;test
2015-09-15;0;0.37440124;0;test
2015-09-15;0;0.07117022;0;test
2015-09-15;1;0.6730358;1;test
2015-09-15;0;0.009419003;0;test
2015-09-15;0;0.018658694;0;test
2015-09-15;0;0.11214678;0;test
2015-09-15;0;0.006894135;0;test
2015-09-15;0;0.2215189;0;test
2015-09-15;0;0.7304044;1;test
2015-09-16;0;0.16400789;0;test
2015-09-16;0;0.0023957985;0;test
2015-09-16;0;0.060317148;0;test
2015-09-16;0;0.005072658;0;test
2015-09-16;0;0.041904967;0;test
2015-09-16;0;0.26539433;0;test
2015-09-16;1;0.27118126;0;test
2015-09-16;0;0.13813056;0;test
2015-09-16;0;0.04389711;0;test
2015-09-16;0;0.04371343;0;test
2015-09-16;0;0.0039995904;0;test
2015-09-16;1;0.05896138;0;test
2015-09-16;1;0.05793727;0;test
2015-09-16;1;0.6812947;1;test
2015-09-16;0;0.06382189;0;test
2015-09-17;0;0.44571832;0;test
2015-09-17;0;0.030740358;0;test
2015-09-17;1;0.21721426;0;test
2015-09-17;1;0.42604202;0;test
2015-09-17;0;0.028045937;0;test
2015-09-17;0;0.029200798;0;test
2015-09-17;0;0.09070365;0;test
2015-09-17;0;0.0648766;0;test
2015-09-17;0;0.007778964;0;test
2015-09-18;0;0.0037813995;0;test
2015-09-18;0;0.08973842;0;test
2015-09-18;0;0.7177689;1;test
2015-09-18;0;0.055516828;0;test
2015-09-18;0;0.032768145;0;test
2015-09-18;1;0.27315098;0;test
2015-09-18;0;0.18920161;0;test
2015-09-18;0;0.026733615;0;test
2015-09-18;0;0.04772523;0;test
2015-09-18;0;0.017690063;0;test
2015-09-18;0;0.031978216;0;test
2015-09-18;1;0.08484806;0;test
2015-09-19;0;0.017234385;0;test
2015-09-19;0;0.04559548;0;test
2015-09-19;0;0.03670864;0;test
2015-09-19;0;0.18420738;0;test
2015-09-19;0;0.35221267;0;test
2015-09-19;0;0.036197092;0;test
2015-09-19;0;0.15482542;0;test
2015-09-19;0;0.4208566;0;test
2015-09-19;0;0.008419779;0;test
2015-09-19;0;0.13703798;0;test
2015-09-19;0;0.16077423;0;test
2015-09-19;0;0.051301394;0;test
2015-09-19;0;0.003588329;0;test
2015-09-19;0;0.04509682;0;test
2015-09-20;0;0.5823218;1;test
2015-09-20;1;0.084967695;0;test
2015-09-20;0;0.028952077;0;test
2015-09-20;0;0.02565771;0;test
2015-09-20;0;0.28729475;0;test
2015-09-20;0;0.0031500196;0;test
2015-09-20;0;0.031871535;0;test
2015-09-20;0;0.024696426;0;test
2015-09-20;0;0.29251164;0;test
2015-09-20;0;0.0027537306;0;test
2015-09-20;1;0.24645105;0;test
2015-09-20;0;0.107281335;0;test
2015-09-21;0;0.036312453;0;test
2015-09-21;1;0.5284312;0;test
2015-09-21;1;0.3803521;0;test
2015-09-21;0;0.052767944;0;test
2015-09-21;0;0.0042541246;0;test
2015-09-21;0;0.076001056;0;test
2015-09-21;0;0.0031654658;0;test
2015-09-21;1;0.5267939;0;test
2015-09-21;0;0.0033380666;0;test
2015-09-21;0;0.013442602;0;test
2015-09-21;0;0.640264;1;test
2015-09-21;0;0.10962702;0;test
2015-09-21;0;0.0025361858;0;test
2015-09-21;0;0.07503248;0;test
2015-09-21;0;0.15428159;0;test
2015-09-22;0;0.14210232;0;test
2015-09-22;0;0.020903828;0;test
2015-09-22;0;0.0122798905;0;test
2015-09-22;0;0.0034020676;0;test
2015-09-22;0;0.0034297996;0;test
2015-09-22;0;0.004774518;0;test
2015-09-22;0;0.0035162936;0;test
2015-09-22;0;0.38927948;0;test
2015-09-22;0;0.04797376;0;test
2015-09-22;1;0.09475786;0;test
2015-09-22;0;0.02488528;0;test
2015-09-22;0;0.10766078;0;test
2015-09-22;0;0.12621883;0;test
2015-09-22;0;0.0024338437;0;test
2015-09-22;0;0.0058361334;0;test
2015-09-22;0;0.21688645;0;test
2015-09-23;0;0.002499399;0;test
2015-09-23;0;0.080736086;0;test
2015-09-23;0;0.00897364;0;test
2015-09-23;0;0.012918484;0;test
2015-09-23;0;0.0054620304;0;test
2015-09-23;0;0.074233025;0;test
2015-09-23;0;0.003105118;0;test
2015-09-23;0;0.031965274;0;test
2015-09-23;1;0.67868555;1;test
2015-09-23;0;0.20874558;0;test
2015-09-23;1;0.028324315;0;test
2015-09-23;0;0.005699629;0;test
2015-09-23;1;0.65077883;1;test
2015-09-23;0;0.0032367583;0;test
2015-09-23;0;0.005495549;0;test
2015-09-23;1;0.057730187;0;test
2015-09-24;0;0.0031911086;0;test
2015-09-24;1;0.09499676;0;test
2015-09-24;0;0.049341403;0;test
2015-09-24;0;0.20632792;0;test
2015-09-24;1;0.5751558;1;test
2015-09-24;0;0.050495684;0;test
2015-09-24;0;0.04733243;0;test
2015-09-24;0;0.16193318;0;test
2015-09-24;0;0.03560853;0;test
2015-09-24;0;0.14110477;0;test
2015-09-24;0;0.0078050992;0;test
2015-09-24;1;0.72551614;1;test
2015-09-24;0;0.11220738;0;test
2015-09-24;0;0.002705793;0;test
2015-09-25;1;0.60832816;1;test
2015-09-25;0;0.010724523;0;test
2015-09-25;0;0.006161007;0;test
2015-09-25;0;0.029241981;0;test
2015-09-25;0;0.028747924;0;test
2015-09-25;0;0.014847508;0;test
2015-09-25;0;0.011875817;0;test
2015-09-25;0;0.028462505;0;test
2015-09-25;1;0.56731164;1;test
2015-09-25;0;0.003232586;0;test
2015-09-25;0;0.37381288;0;test
2015-09-25;0;0.0067551653;0;test
2015-09-25;0;0.18318261;0;test
2015-09-26;1;0.34074542;0;test
2015-09-26;0;0.011542547;0;test
2015-09-26;0;0.0071679247;0;test
2015-09-26;0;0.0065105;0;test
2015-09-26;0;0.01230439;0;test
2015-09-26;0;0.008252317;0;test
2015-09-26;0;0.13803555;0;test
2015-09-26;0;0.0028309475;0;test
2015-09-26;0;0.0026629914;0;test
2015-09-26;1;0.3925056;0;test
2015-09-26;0;0.25621548;0;test
2015-09-26;0;0.028425364;0;test
2015-09-26;0;0.00958567;0;test
2015-09-27;0;0.0125201475;0;test
2015-09-27;0;0.33792;0;test
2015-09-27;1;0.8169074;1;test
2015-09-27;0;0.026863726;0;test
2015-09-27;0;0.090471484;0;test
2015-09-27;0;0.011558688;0;test
2015-09-27;0;0.2928692;0;test
2015-09-27;0;0.23713487;0;test
2015-09-27;0;0.026203308;0;test
2015-09-27;0;0.005758054;0;test
2015-09-27;0;0.0075563295;0;test
2015-09-28;0;0.022672934;0;test
2015-09-28;0;0.046041694;0;test
2015-09-28;0;0.16309917;0;test
2015-09-28;0;0.022520991;0;test
2015-09-28;0;0.25259992;0;test
2015-09-28;0;0.0154543;0;test
2015-09-28;0;0.051852956;0;test
2015-09-28;0;0.022359502;0;test
2015-09-28;0;0.02279778;0;test
2015-09-28;0;0.31097612;0;test
2015-09-28;0;0.03000677;0;test
2015-09-28;0;0.0023352571;0;test
2015-09-28;0;0.008834273;0;test
2015-09-28;0;0.041951906;0;test
2015-09-29;0;0.051023033;0;test
2015-09-29;0;0.57631093;1;test
2015-09-29;1;0.49851596;0;test
2015-09-29;0;0.08622565;0;test
2015-09-29;0;0.30856022;0;test
2015-09-29;0;0.12357411;0;test
2015-09-29;0;0.009717681;0;test
2015-09-29;0;0.033476315;0;test
2015-09-29;0;0.029679056;0;test
2015-09-29;0;0.2545256;0;test
2015-09-29;0;0.099529006;0;test
2015-09-29;1;0.64603025;1;test
2015-09-29;0;0.035045702;0;test
2015-09-29;0;0.06427048;0;test
2015-09-29;0;0.0016133331;0;test
2015-09-29;0;0.002768084;0;test
2015-09-30;0;0.005845226;0;test
2015-09-30;0;0.21672869;0;test
2015-09-30;0;0.11955429;0;test
2015-09-30;0;0.0025463242;0;test
2015-09-30;0;0.002521103;0;test
2015-09-30;0;0.075428;0;test
2015-09-30;0;0.027543914;0;test
2015-09-30;0;0.006760741;0;test
2015-09-30;0;0.055011883;0;test
2015-09-30;0;0.19353555;0;test
2015-09-30;0;0.004302492;0;test
2015-09-30;0;0.090757795;0;test
2015-09-30;0;0.013713223;0;test
2015-09-30;0;0.020945448;0;test
2015-09-30;0;0.0041935053;0;test
2015-09-30;0;0.0012938683;0;test
2015-09-30;0;0.008762638;0;test
2015-10-01;0;0.009935641;0;test
2015-10-01;0;0.013668196;0;test
2015-10-01;0;0.0037439335;0;test
2015-10-01;0;0.105128825;0;test
2015-10-01;0;0.030081745;0;test
2015-10-01;0;0.011378094;0;test
2015-10-01;0;0.005593897;0;test
2015-10-01;0;0.0031530291;0;test
2015-10-01;0;0.24853025;0;test
2015-10-01;0;0.16548991;0;test
2015-10-01;0;0.010623463;0;test
2015-10-01;0;0.04342246;0;test
2015-10-01;0;0.027119141;0;test
2015-10-01;0;0.0055049835;0;test
2015-10-01;0;0.0048439293;0;test
2015-10-02;0;0.068418674;0;test
2015-10-02;0;0.14852431;0;test
2015-10-02;0;0.038599897;0;test
2015-10-02;0;0.0029240602;0;test
2015-10-02;0;0.011808;0;test
2015-10-02;0;0.0049074916;0;test
2015-10-02;0;0.007498193;0;test
2015-10-02;0;0.02755786;0;test
2015-10-02;0;0.12509963;0;test
2015-10-02;0;0.0019270986;0;test
2015-10-02;0;0.06625107;0;test
2015-10-02;0;0.0036683658;0;test
2015-10-03;0;0.00434257;0;test
2015-10-03;0;0.01009457;0;test
2015-10-03;0;0.053213485;0;test
2015-10-03;0;0.018120736;0;test
2015-10-03;0;0.01578702;0;test
2015-10-03;0;0.22234876;0;test
2015-10-03;0;0.18755957;0;test
2015-10-03;0;0.017365027;0;test
2015-10-03;0;0.008023967;0;test
2015-10-03;0;0.00981986;0;test
2015-10-03;0;0.24380295;0;test
2015-10-03;0;0.12654305;0;test
2015-10-03;0;0.025251627;0;test
2015-10-04;0;0.013285504;0;test
2015-10-04;0;0.029586595;0;test
2015-10-04;0;0.0058727334;0;test
2015-10-04;0;0.028950231;0;test
2015-10-04;0;0.007898853;0;test
2015-10-04;0;0.0047386647;0;test
2015-10-04;0;0.009139851;0;test
2015-10-04;1;0.44061995;0;test
2015-10-04;0;0.023895942;0;test
2015-10-04;1;0.3265659;0;test
2015-10-04;0;0.023691226;0;test
2015-10-04;0;0.021840155;0;test
2015-10-05;0;0.0022946608;0;test
2015-10-05;0;0.007523078;0;test
2015-10-05;0;0.09593519;0;test
2015-10-05;0;0.017566396;0;test
2015-10-05;0;0.062079743;0;test
2015-10-05;0;0.014411951;0;test
2015-10-05;0;0.007686018;0;test
2015-10-05;0;0.060189974;0;test
2015-10-05;0;0.018703643;0;test
2015-10-05;0;0.043159235;0;test
2015-10-05;0;0.21983513;0;test
2015-10-05;1;0.08714232;0;test
2015-10-05;0;0.45789006;0;test
2015-10-05;0;0.06579679;0;test
2015-10-05;0;0.02804961;0;test
2015-10-05;0;0.02935055;0;test
2015-10-06;1;0.17348853;0;test
2015-10-06;0;0.018857755;0;test
2015-10-06;0;0.21647753;0;test
2015-10-06;0;0.02701884;0;test
2015-10-06;0;0.0032117027;0;test
2015-10-06;0;0.14012955;0;test
2015-10-06;0;0.012850882;0;test
2015-10-06;0;0.09523605;0;test
2015-10-06;0;0.0035113231;0;test
2015-10-06;0;0.006337748;0;test
2015-10-06;0;0.009212694;0;test
2015-10-06;0;0.21081118;0;test
2015-10-06;0;0.0032997567;0;test
2015-10-06;0;0.014074342;0;test
2015-10-07;0;0.026384214;0;test
2015-10-07;0;0.0077635655;0;test
2015-10-07;0;0.008494588;0;test
2015-10-07;0;0.010156462;0;test
2015-10-07;0;0.023463668;0;test
2015-10-07;0;0.020707732;0;test
2015-10-07;0;0.47764143;0;test
2015-10-07;0;0.009041403;0;test
2015-10-07;0;0.014331796;0;test
2015-10-07;0;0.42509577;0;test
2015-10-07;0;0.016081704;0;test
2015-10-07;0;0.007608458;0;test
2015-10-07;0;0.009078566;0;test
2015-10-07;0;0.3702149;0;test
2015-10-07;0;0.01926111;0;test
2015-10-07;0;0.22627564;0;test
2015-10-08;0;0.009942547;0;test
2015-10-08;0;0.0049702544;0;test
2015-10-08;0;0.0033723693;0;test
2015-10-08;0;0.024486646;0;test
2015-10-08;0;0.03961244;0;test
2015-10-08;0;0.011967016;0;test
2015-10-08;1;0.5505371;1;test
2015-10-08;0;0.16874894;0;test
2015-10-08;0;0.016478969;0;test
2015-10-08;0;0.06337788;0;test
2015-10-08;0;0.23434822;0;test
2015-10-08;0;0.0069562583;0;test
2015-10-09;0;0.029475594;0;test
2015-10-09;0;0.010508187;0;test
2015-10-09;0;0.01964127;0;test
2015-10-09;0;0.003516693;0;test
2015-10-09;0;0.044136304;0;test
2015-10-09;0;0.5109502;0;test
2015-10-09;0;0.010060895;0;test
2015-10-09;0;0.0423595;0;test
2015-10-09;0;0.112147875;0;test
2015-10-09;0;0.008798125;0;test
2015-10-09;0;0.0043044104;0;test
2015-10-09;0;0.013412188;0;test
2015-10-09;0;0.05268487;0;test
2015-10-10;0;0.0043151346;0;test
2015-10-10;0;0.119626656;0;test
2015-10-10;0;0.17140497;0;test
2015-10-10;0;0.0070505603;0;test
2015-10-10;0;0.06516493;0;test
2015-10-10;0;0.053235125;0;test
2015-10-10;1;0.09846166;0;test
2015-10-10;0;0.15277475;0;test
2015-10-10;0;0.30642465;0;test
2015-10-10;0;0.004552253;0;test
2015-10-10;0;0.059815597;0;test
2015-10-10;0;0.010946327;0;test
2015-10-10;0;0.035949323;0;test
2015-10-10;0;0.12192347;0;test
2015-10-10;0;0.04604846;0;test
2015-10-11;1;0.19142598;0;test
2015-10-11;0;0.021022901;0;test
2015-10-11;0;0.24130669;0;test
2015-10-11;0;0.07417131;0;test
2015-10-11;0;0.011621649;0;test
2015-10-11;0;0.19759801;0;test
2015-10-11;0;0.010464626;0;test
2015-10-11;0;0.02520844;0;test
2015-10-11;0;0.009666318;0;test
2015-10-11;1;0.23100486;0;test
2015-10-11;1;0.4130653;0;test
2015-10-11;1;0.46494177;0;test
2015-10-11;0;0.016909903;0;test
2015-10-11;0;0.022017736;0;test
2015-10-11;1;0.35970238;0;test
2015-10-12;0;0.0061735627;0;test
2015-10-12;0;0.28936276;0;test
2015-10-12;1;0.59197366;1;test
2015-10-12;0;0.15656555;0;test
2015-10-12;0;0.12838642;0;test
2015-10-12;1;0.51710117;0;test
2015-10-12;0;0.021379676;0;test
2015-10-12;0;0.018630283;0;test
2015-10-12;1;0.24838394;0;test
2015-10-12;0;0.2669397;0;test
2015-10-12;0;0.004627642;0;test
2015-10-12;0;0.020138651;0;test
2015-10-12;0;0.00782351;0;test
2015-10-12;0;0.0068720165;0;test
2015-10-12;0;0.005362487;0;test
2015-10-12;0;0.19470645;0;test
2015-10-12;0;0.20582142;0;test
2015-10-13;0;0.14116141;0;test
2015-10-13;0;0.12582362;0;test
2015-10-13;0;0.065423824;0;test
2015-10-13;0;0.31732368;0;test
2015-10-13;1;0.8792729;1;test
2015-10-13;0;0.010917837;0;test
2015-10-13;0;0.002520749;0;test
2015-10-13;0;0.0074691405;0;test
2015-10-13;0;0.009716948;0;test
2015-10-13;0;0.038586944;0;test
2015-10-13;0;0.0033112736;0;test
2015-10-13;1;0.7787043;1;test
2015-10-13;0;0.022754818;0;test
2015-10-13;0;0.0040321904;0;test
2015-10-13;0;0.17006575;0;test
2015-10-13;0;0.009026074;0;test
2015-10-13;0;0.03356686;0;test
2015-10-14;0;0.015367608;0;test
2015-10-14;0;0.041087054;0;test
2015-10-14;0;0.0077549065;0;test
2015-10-14;0;0.011559784;0;test
2015-10-14;0;0.0042244247;0;test
2015-10-14;0;0.015924502;0;test
2015-10-14;0;0.10305206;0;test
2015-10-14;1;0.40129653;0;test
2015-10-14;0;0.063690335;0;test
2015-10-14;0;0.0011304773;0;test
2015-10-14;0;0.011694932;0;test
2015-10-14;0;0.055509012;0;test
2015-10-14;1;0.39215723;0;test
2015-10-14;0;0.16466369;0;test
2015-10-14;0;0.006060434;0;test
2015-10-14;0;0.0042068874;0;test
2015-10-15;1;0.051101483;0;test
2015-10-15;0;0.009182316;0;test
2015-10-15;0;0.06767253;0;test
2015-10-15;0;0.076853745;0;test
2015-10-15;1;0.060954392;0;test
2015-10-15;0;0.0153231295;0;test
2015-10-15;0;0.10584476;0;test
2015-10-15;0;0.019878428;0;test
2015-10-15;0;0.008336637;0;test
2015-10-15;0;0.005339233;0;test
2015-10-15;0;0.040066466;0;test
2015-10-15;0;0.011015166;0;test
2015-10-15;0;0.0132323755;0;test
2015-10-15;0;0.084879965;0;test
2015-10-15;0;0.14428212;0;test
2015-10-15;1;0.2569952;0;test
2015-10-16;0;0.002596386;0;test
2015-10-16;0;0.096886985;0;test
2015-10-16;0;0.0031600404;0;test
2015-10-16;0;0.005455548;0;test
2015-10-16;0;0.025506373;0;test
2015-10-16;0;0.012911403;0;test
2015-10-16;0;0.0150334975;0;test
2015-10-16;0;0.060897555;0;test
2015-10-16;0;0.01529356;0;test
2015-10-16;0;0.04953059;0;test
2015-10-16;0;0.58324504;1;test
2015-10-16;0;0.15241516;0;test
2015-10-16;1;0.38401344;0;test
2015-10-16;0;0.029683644;0;test
2015-10-17;0;0.008638646;0;test
2015-10-17;0;0.009670582;0;test
2015-10-17;0;0.0059826574;0;test
2015-10-17;0;0.015708376;0;test
2015-10-17;1;0.6597071;1;test
2015-10-17;1;0.14493504;0;test
2015-10-17;0;0.011650413;0;test
2015-10-17;1;0.7223115;1;test
2015-10-17;0;0.0186583;0;test
2015-10-17;0;0.22484545;0;test
2015-10-17;0;0.13325278;0;test
2015-10-17;0;0.078298755;0;test
2015-10-17;0;0.011344073;0;test
2015-10-18;0;0.0023438213;0;test
2015-10-18;0;0.014783158;0;test
2015-10-18;0;0.07210377;0;test
2015-10-18;0;0.035572376;0;test
2015-10-18;0;0.006319492;0;test
2015-10-18;1;0.70223814;1;test
2015-10-18;0;0.014862176;0;test
2015-10-18;0;0.46809396;0;test
2015-10-18;1;0.52518386;0;test
2015-10-18;0;0.048191324;0;test
2015-10-18;0;0.005235401;0;test
2015-10-18;0;0.022383075;0;test
2015-10-18;0;0.20051439;0;test
2015-10-18;0;0.012692455;0;test
2015-10-18;0;0.36722898;0;test
2015-10-19;0;0.0072834278;0;test
2015-10-19;0;0.016721176;0;test
2015-10-19;0;0.010222554;0;test
2015-10-19;1;0.20500714;0;test
2015-10-19;0;0.057457656;0;test
2015-10-19;0;0.08194956;0;test
2015-10-19;0;0.028431296;0;test
2015-10-19;1;0.12305715;0;test
2015-10-19;0;0.11182535;0;test
2015-10-19;0;0.056311797;0;test
2015-10-19;0;0.111226946;0;test
2015-10-19;0;0.18859671;0;test
2015-10-19;0;0.010243699;0;test
2015-10-19;0;0.15001309;0;test
2015-10-19;0;0.03712122;0;test
2015-10-20;1;0.79267526;1;test
2015-10-20;0;0.03283271;0;test
2015-10-20;1;0.5131222;0;test
2015-10-20;0;0.20036264;0;test
2015-10-20;1;0.13463925;0;test
2015-10-20;0;0.04156495;0;test
2015-10-20;0;0.03815439;0;test
2015-10-20;0;0.0070226467;0;test
2015-10-20;0;0.5888872;1;test
2015-10-20;1;0.78607345;1;test
2015-10-20;0;0.0031778612;0;test
2015-10-20;0;0.0134491045;0;test
2015-10-20;0;0.11101837;0;test
2015-10-20;1;0.45551205;0;test
2015-10-20;1;0.22581473;0;test
2015-10-21;1;0.83107215;1;test
2015-10-21;0;0.33527714;0;test
2015-10-21;0;0.00465363;0;test
2015-10-21;0;0.11609265;0;test
2015-10-21;0;0.004251667;0;test
2015-10-21;0;0.13168414;0;test
2015-10-21;0;0.32752022;0;test
2015-10-21;0;0.5677477;1;test
2015-10-21;0;0.004954369;0;test
2015-10-21;0;0.004321244;0;test
2015-10-21;1;0.18871514;0;test
2015-10-21;0;0.03281587;0;test
2015-10-21;0;0.019809661;0;test
2015-10-21;0;0.014054011;0;test
2015-10-21;1;0.73441184;1;test
2015-10-21;1;0.43058276;0;test
2015-10-22;0;0.0767848;0;test
2015-10-22;0;0.0037301925;0;test
2015-10-22;0;0.03816222;0;test
2015-10-22;0;0.07420891;0;test
2015-10-22;0;0.0029056738;0;test
2015-10-22;0;0.4788549;0;test
2015-10-22;0;0.81866676;1;test
2015-10-22;0;0.10179553;0;test
2015-10-22;1;0.85238165;1;test
2015-10-22;1;0.8939185;1;test
2015-10-22;0;0.18229543;0;test
2015-10-22;0;0.009304362;0;test
2015-10-22;1;0.72821534;1;test
2015-10-22;0;0.18168682;0;test
2015-10-23;0;0.036992613;0;test
2015-10-23;0;0.22971083;0;test
2015-10-23;0;0.036774483;0;test
2015-10-23;0;0.43470362;0;test
2015-10-23;0;0.0390708;0;test
2015-10-23;0;0.009152976;0;test
2015-10-23;0;0.036270794;0;test
2015-10-23;0;0.0795398;0;test
